2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026, 2027, 2028, 2029, 2030, 2031, 2032, 2033, 2034, 2035, 2036, 2037, 2038, 2039, 2040, 2041, 2042, 2043, 2044, 2045, 2046, 2047, 2048, 2049, 2050,growth_2017_2050,annual_growth_2017_2050,growthrates
f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4
capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,,,
2.819790000000000000e+05,2.786950000000000000e+05,2.767400000000000000e+05,2.749260000000000000e+05,2.724450000000000000e+05,2.701070000000000000e+05,2.681020000000000000e+05,2.667720000000000000e+05,2.647650000000000000e+05,2.620630000000000000e+05,2.597440000000000000e+05,2.593830000000000000e+05,2.579940000000000000e+05,2.576070000000000000e+05,2.578500000000000000e+05,2.576510000000000000e+05,2.603680000000000000e+05,2.625280000000000000e+05,2.632884062500000000e+05,2.638235937500000000e+05,2.641589375000000000e+05,2.643191875000000000e+05,2.643275312500000000e+05,2.641762812500000000e+05,2.638851250000000000e+05,2.634762812500000000e+05,2.629729687500000000e+05,2.623994375000000000e+05,2.618345000000000000e+05,2.612168437500000000e+05,2.605699375000000000e+05,2.599133125000000000e+05,2.592494531250000000e+05,2.585765625000000000e+05,2.578928437500000000e+05,2.571964687500000000e+05,2.564856250000000000e+05,2.557586093750000000e+05,2.550135156250000000e+05,2.542485000000000000e+05,2.534618281250000000e+05,2.526504687500000000e+05,2.518068437500000000e+05,2.509224531250000000e+05,2.499886718750000000e+05,2.489980000000000000e+05,2.479430000000000000e+05,2.468189843750000000e+05,2.456213750000000000e+05,2.443457031250000000e+05,2.429869687500000000e+05,-7.443410158157348633e-02,-2.341210842132568359e-03,-3.009855747222900391e-03
2.646700000000000000e+05,2.656090000000000000e+05,2.671970000000000000e+05,2.689450000000000000e+05,2.695790000000000000e+05,2.700380000000000000e+05,2.708680000000000000e+05,2.721060000000000000e+05,2.729510000000000000e+05,2.738750000000000000e+05,2.755430000000000000e+05,2.817500000000000000e+05,2.933930000000000000e+05,2.965990000000000000e+05,2.997080000000000000e+05,3.021780000000000000e+05,3.100390000000000000e+05,3.118460000000000000e+05,3.159146250000000000e+05,3.195945312500000000e+05,3.229106250000000000e+05,3.258876875000000000e+05,3.285506562500000000e+05,3.309256250000000000e+05,3.330397812500000000e+05,3.349203750000000000e+05,3.365941875000000000e+05,3.380873125000000000e+05,3.392979687500000000e+05,3.404435000000000000e+05,3.415515312500000000e+05,3.426439375000000000e+05,3.437234375000000000e+05,3.447879687500000000e+05,3.458354687500000000e+05,3.468639375000000000e+05,3.478715937500000000e+05,3.488568125000000000e+05,3.498177500000000000e+05,3.507526250000000000e+05,3.516600312500000000e+05,3.525372812500000000e+05,3.533776562500000000e+05,3.541745625000000000e+05,3.549219062500000000e+05,3.556168437500000000e+05,3.562566250000000000e+05,3.568428750000000000e+05,3.573748437500000000e+05,3.578490937500000000e+05,3.582591562500000000e+05,1.488336324691772461e-01,4.213333129882812500e-03,1.043841242790222168e-02
3.567060000000000000e+05,3.595730000000000000e+05,3.628340000000000000e+05,3.648650000000000000e+05,3.666790000000000000e+05,3.674570000000000000e+05,3.691120000000000000e+05,3.695000000000000000e+05,3.701960000000000000e+05,3.703230000000000000e+05,3.696660000000000000e+05,3.645020000000000000e+05,3.640930000000000000e+05,3.638190000000000000e+05,3.642710000000000000e+05,3.651910000000000000e+05,3.696660000000000000e+05,3.692260000000000000e+05,3.716689375000000000e+05,3.737425000000000000e+05,3.754801562500000000e+05,3.769146875000000000e+05,3.780775937500000000e+05,3.789999687500000000e+05,3.797127187500000000e+05,3.802458437500000000e+05,3.806283125000000000e+05,3.808880000000000000e+05,3.810363437500000000e+05,3.811303437500000000e+05,3.811947187500000000e+05,3.812487812500000000e+05,3.812950000000000000e+05,3.813317812500000000e+05,3.813575937500000000e+05,3.813709062500000000e+05,3.813699687500000000e+05,3.813461562500000000e+05,3.812967812500000000e+05,3.812191875000000000e+05,3.811107187500000000e+05,3.809670000000000000e+05,3.807772812500000000e+05,3.805290625000000000e+05,3.802094375000000000e+05,3.798057500000000000e+05,3.793050625000000000e+05,3.786959375000000000e+05,3.779672812500000000e+05,3.771084687500000000e+05,3.761087187500000000e+05,1.864099502563476562e-02,5.598068237304687500e-04,1.918552792631089687e-03
2.127800000000000000e+05,2.148930000000000000e+05,2.168050000000000000e+05,2.185730000000000000e+05,2.199150000000000000e+05,2.209840000000000000e+05,2.210010000000000000e+05,2.214940000000000000e+05,2.213810000000000000e+05,2.206620000000000000e+05,2.202610000000000000e+05,2.156340000000000000e+05,2.150310000000000000e+05,2.150870000000000000e+05,2.152820000000000000e+05,2.159960000000000000e+05,2.184010000000000000e+05,2.190190000000000000e+05,2.204328281250000000e+05,2.216289218750000000e+05,2.226271562500000000e+05,2.234470625000000000e+05,2.241073125000000000e+05,2.246263906250000000e+05,2.250225937500000000e+05,2.253136875000000000e+05,2.255168125000000000e+05,2.256484687500000000e+05,2.257173750000000000e+05,2.257543750000000000e+05,2.257740312500000000e+05,2.257876875000000000e+05,2.257968125000000000e+05,2.258004531250000000e+05,2.257965156250000000e+05,2.257819375000000000e+05,2.257552031250000000e+05,2.257148125000000000e+05,2.256591718750000000e+05,2.255866875000000000e+05,2.254957968750000000e+05,2.253838750000000000e+05,2.252445468750000000e+05,2.250703906250000000e+05,2.248537343750000000e+05,2.245870781250000000e+05,2.242627500000000000e+05,2.238740937500000000e+05,2.234145781250000000e+05,2.228779687500000000e+05,2.222578750000000000e+05,1.478815078735351562e-02,4.448890686035156250e-04,1.705216243863105774e-03
6.604590000000000000e+05,6.575920000000000000e+05,6.560530000000000000e+05,6.542760000000000000e+05,6.513970000000000000e+05,6.493100000000000000e+05,6.465580000000000000e+05,6.434110000000000000e+05,6.398110000000000000e+05,6.361800000000000000e+05,6.325350000000000000e+05,6.208620000000000000e+05,6.178310000000000000e+05,6.157780000000000000e+05,6.138780000000000000e+05,6.130920000000000000e+05,6.178070000000000000e+05,6.171950000000000000e+05,6.187232500000000000e+05,6.197318750000000000e+05,6.202810625000000000e+05,6.204293750000000000e+05,6.201870625000000000e+05,6.195741250000000000e+05,6.186415625000000000e+05,6.174420625000000000e+05,6.160308125000000000e+05,6.144685000000000000e+05,6.129588125000000000e+05,6.113253125000000000e+05,6.096235000000000000e+05,6.078995000000000000e+05,6.061591875000000000e+05,6.043983125000000000e+05,6.026126875000000000e+05,6.007980000000000000e+05,5.989500625000000000e+05,5.970648125000000000e+05,5.951378750000000000e+05,5.931648750000000000e+05,5.911418750000000000e+05,5.890616875000000000e+05,5.869066875000000000e+05,5.846570000000000000e+05,5.822925625000000000e+05,5.797961875000000000e+05,5.771508125000000000e+05,5.743463125000000000e+05,5.713726250000000000e+05,5.682199375000000000e+05,5.648770000000000000e+05,-8.476740121841430664e-02,-2.680540084838867188e-03,-3.566831350326538086e-03
4.325520000000000000e+05,4.348850000000000000e+05,4.375450000000000000e+05,4.401270000000000000e+05,4.419850000000000000e+05,4.430550000000000000e+05,4.442310000000000000e+05,4.443930000000000000e+05,4.450190000000000000e+05,4.443990000000000000e+05,4.436430000000000000e+05,4.347840000000000000e+05,4.338200000000000000e+05,4.341700000000000000e+05,4.344810000000000000e+05,4.371270000000000000e+05,4.433740000000000000e+05,4.444090000000000000e+05,4.473106562500000000e+05,4.497692187500000000e+05,4.518250312500000000e+05,4.535175937500000000e+05,4.548848437500000000e+05,4.559642500000000000e+05,4.567929375000000000e+05,4.574070312500000000e+05,4.578413125000000000e+05,4.581293125000000000e+05,4.582869062500000000e+05,4.583794687500000000e+05,4.584365937500000000e+05,4.584814687500000000e+05,4.585170312500000000e+05,4.585413750000000000e+05,4.585526250000000000e+05,4.585473437500000000e+05,4.585174687500000000e+05,4.584600000000000000e+05,4.583716562500000000e+05,4.582492187500000000e+05,4.580895312500000000e+05,4.578872812500000000e+05,4.576295312500000000e+05,4.573012187500000000e+05,4.568868125000000000e+05,4.563710937500000000e+05,4.557384687500000000e+05,4.549753125000000000e+05,4.540683437500000000e+05,4.530048437500000000e+05,4.517718125000000000e+05,1.656770706176757812e-02,4.980564117431640625e-04,1.803172985091805458e-03
2.785360000000000000e+05,2.804430000000000000e+05,2.822860000000000000e+05,2.831670000000000000e+05,2.834210000000000000e+05,2.836280000000000000e+05,2.833950000000000000e+05,2.827210000000000000e+05,2.816410000000000000e+05,2.801070000000000000e+05,2.790030000000000000e+05,2.739690000000000000e+05,2.729850000000000000e+05,2.728320000000000000e+05,2.726230000000000000e+05,2.734120000000000000e+05,2.774310000000000000e+05,2.777440000000000000e+05,2.792010625000000000e+05,2.803948437500000000e+05,2.813511562500000000e+05,2.820952187500000000e+05,2.826510000000000000e+05,2.830419687500000000e+05,2.832911562500000000e+05,2.834207500000000000e+05,2.834520937500000000e+05,2.833910312500000000e+05,2.832649062500000000e+05,2.830846875000000000e+05,2.828738437500000000e+05,2.826520937500000000e+05,2.824218437500000000e+05,2.821812500000000000e+05,2.819284062500000000e+05,2.816613750000000000e+05,2.813781562500000000e+05,2.810768437500000000e+05,2.807553437500000000e+05,2.804115625000000000e+05,2.800434687500000000e+05,2.796476562500000000e+05,2.792158750000000000e+05,2.787385937500000000e+05,2.782060000000000000e+05,2.776087500000000000e+05,2.769376875000000000e+05,2.761866562500000000e+05,2.753487500000000000e+05,2.744174375000000000e+05,2.733860000000000000e+05,-1.569068431854248047e-02,-4.791021347045898438e-04,1.031088759191334248e-04
2.048620000000000000e+06,2.055795000000000000e+06,2.063244000000000000e+06,2.069290000000000000e+06,2.071803000000000000e+06,2.072488000000000000e+06,2.069758000000000000e+06,2.065413000000000000e+06,2.059198000000000000e+06,2.050638000000000000e+06,2.043212000000000000e+06,2.031337000000000000e+06,2.027126000000000000e+06,2.025415000000000000e+06,2.024392000000000000e+06,2.029648000000000000e+06,2.057996000000000000e+06,2.054205000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,3.565593797247856855e-04
3.211250000000000000e+05,3.217580000000000000e+05,3.233730000000000000e+05,3.248150000000000000e+05,3.284520000000000000e+05,3.280120000000000000e+05,3.269250000000000000e+05,3.258460000000000000e+05,3.249120000000000000e+05,3.236150000000000000e+05,3.230840000000000000e+05,3.271030000000000000e+05,3.271990000000000000e+05,3.283140000000000000e+05,3.288640000000000000e+05,3.297820000000000000e+05,3.330900000000000000e+05,3.334510000000000000e+05,3.357749375000000000e+05,3.377607812500000000e+05,3.394385625000000000e+05,3.408377187500000000e+05,3.419865937500000000e+05,3.429132812500000000e+05,3.436457187500000000e+05,3.442111562500000000e+05,3.446358437500000000e+05,3.449451562500000000e+05,3.451428125000000000e+05,3.452902812500000000e+05,3.454102500000000000e+05,3.455205000000000000e+05,3.456233125000000000e+05,3.457171875000000000e+05,3.458006875000000000e+05,3.458724062500000000e+05,3.459310000000000000e+05,3.459752500000000000e+05,3.460038750000000000e+05,3.460156875000000000e+05,3.460063437500000000e+05,3.459655000000000000e+05,3.458835625000000000e+05,3.457492500000000000e+05,3.455509687500000000e+05,3.452772187500000000e+05,3.449161875000000000e+05,3.444573125000000000e+05,3.438903437500000000e+05,3.432055000000000000e+05,3.423928750000000000e+05,2.681612968444824219e-02,8.022785186767578125e-04,2.386239822953939438e-03
3.428790000000000000e+05,3.453790000000000000e+05,3.479540000000000000e+05,3.496880000000000000e+05,3.505280000000000000e+05,3.523990000000000000e+05,3.532500000000000000e+05,3.540570000000000000e+05,3.542390000000000000e+05,3.539440000000000000e+05,3.535140000000000000e+05,3.499090000000000000e+05,3.508140000000000000e+05,3.516240000000000000e+05,3.523340000000000000e+05,3.544630000000000000e+05,3.606420000000000000e+05,3.618280000000000000e+05,3.646371562500000000e+05,3.670684687500000000e+05,3.691540000000000000e+05,3.709253125000000000e+05,3.724128750000000000e+05,3.736471875000000000e+05,3.746587187500000000e+05,3.754773125000000000e+05,3.761317812500000000e+05,3.766500000000000000e+05,3.770200625000000000e+05,3.773329062500000000e+05,3.776141250000000000e+05,3.778838125000000000e+05,3.781445312500000000e+05,3.783945312500000000e+05,3.786321875000000000e+05,3.788558437500000000e+05,3.790639375000000000e+05,3.792550937500000000e+05,3.794278125000000000e+05,3.795807500000000000e+05,3.797127500000000000e+05,3.798215625000000000e+05,3.799013437500000000e+05,3.799458125000000000e+05,3.799490625000000000e+05,3.798737500000000000e+05,3.797046250000000000e+05,3.794295625000000000e+05,3.790368125000000000e+05,3.785152812500000000e+05,3.778539687500000000e+05,4.429173469543457031e-02,1.314163208007812500e-03,3.438815707340836525e-03
2.539640000000000000e+05,2.547540000000000000e+05,2.553930000000000000e+05,2.558190000000000000e+05,2.552840000000000000e+05,2.549380000000000000e+05,2.545070000000000000e+05,2.537510000000000000e+05,2.529490000000000000e+05,2.515670000000000000e+05,2.502470000000000000e+05,2.511940000000000000e+05,2.499470000000000000e+05,2.491470000000000000e+05,2.489880000000000000e+05,2.492190000000000000e+05,2.521220000000000000e+05,2.510740000000000000e+05,2.522670468750000000e+05,2.532268593750000000e+05,2.539769531250000000e+05,2.545403125000000000e+05,2.549387187500000000e+05,2.551933750000000000e+05,2.553250468750000000e+05,2.553536718750000000e+05,2.552815937500000000e+05,2.551226250000000000e+05,2.549188906250000000e+05,2.546656562500000000e+05,2.543843593750000000e+05,2.540929687500000000e+05,2.537937187500000000e+05,2.534848906250000000e+05,2.531647500000000000e+05,2.528315000000000000e+05,2.524833593750000000e+05,2.521185625000000000e+05,2.517351875000000000e+05,2.513313437500000000e+05,2.509051718750000000e+05,2.504538750000000000e+05,2.499705000000000000e+05,2.494466250000000000e+05,2.488736406250000000e+05,2.482435781250000000e+05,2.475484687500000000e+05,2.467822812500000000e+05,2.459391718750000000e+05,2.450136093750000000e+05,2.439997968750000000e+05,-2.817577123641967773e-02,-8.656978607177734375e-04,-5.517646786756813526e-04
1.556680000000000000e+05,1.558080000000000000e+05,1.555180000000000000e+05,1.553540000000000000e+05,1.548290000000000000e+05,1.542890000000000000e+05,1.535500000000000000e+05,1.526270000000000000e+05,1.512770000000000000e+05,1.498000000000000000e+05,1.484700000000000000e+05,1.461360000000000000e+05,1.448910000000000000e+05,1.437090000000000000e+05,1.427880000000000000e+05,1.427700000000000000e+05,1.440100000000000000e+05,1.418550000000000000e+05,1.419896562500000000e+05,1.420131875000000000e+05,1.419257656250000000e+05,1.417370156250000000e+05,1.414592343750000000e+05,1.411045312500000000e+05,1.406853281250000000e+05,1.402145937500000000e+05,1.397058906250000000e+05,1.391732187500000000e+05,1.386776406250000000e+05,1.381539687500000000e+05,1.376151875000000000e+05,1.370720781250000000e+05,1.365260000000000000e+05,1.359759843750000000e+05,1.354210625000000000e+05,1.348602500000000000e+05,1.342925937500000000e+05,1.337172031250000000e+05,1.331330937500000000e+05,1.325392968750000000e+05,1.319349218750000000e+05,1.313183906250000000e+05,1.306857031250000000e+05,1.300324375000000000e+05,1.293541562500000000e+05,1.286472421875000000e+05,1.279081640625000000e+05,1.271352421875000000e+05,1.263267890625000000e+05,1.254810625000000000e+05,1.245959062500000000e+05,-1.216671466827392578e-01,-3.923475742340087891e-03,-5.589650478214025497e-03
3.648630000000000000e+05,3.650060000000000000e+05,3.649900000000000000e+05,3.650490000000000000e+05,3.637200000000000000e+05,3.625270000000000000e+05,3.608580000000000000e+05,3.591920000000000000e+05,3.575820000000000000e+05,3.551780000000000000e+05,3.530070000000000000e+05,3.496630000000000000e+05,3.477290000000000000e+05,3.464960000000000000e+05,3.453740000000000000e+05,3.451270000000000000e+05,3.507500000000000000e+05,3.489330000000000000e+05,3.501287812500000000e+05,3.510181250000000000e+05,3.516344375000000000e+05,3.520104062500000000e+05,3.521766250000000000e+05,3.521591875000000000e+05,3.519491875000000000e+05,3.515758125000000000e+05,3.510694687500000000e+05,3.504619687500000000e+05,3.498445625000000000e+05,3.491561562500000000e+05,3.484273125000000000e+05,3.476847187500000000e+05,3.469320937500000000e+05,3.461670625000000000e+05,3.453872500000000000e+05,3.445901875000000000e+05,3.437735000000000000e+05,3.429348437500000000e+05,3.420717187500000000e+05,3.411816250000000000e+05,3.402622187500000000e+05,3.393094375000000000e+05,3.383131562500000000e+05,3.372619687500000000e+05,3.361442187500000000e+05,3.349496875000000000e+05,3.336681250000000000e+05,3.322927187500000000e+05,3.308168125000000000e+05,3.292339687500000000e+05,3.275371250000000000e+05,-6.131798028945922852e-02,-1.915693283081054688e-03,-2.307036891579627991e-03
3.220110000000000000e+05,3.227890000000000000e+05,3.230550000000000000e+05,3.236540000000000000e+05,3.232900000000000000e+05,3.226490000000000000e+05,3.219650000000000000e+05,3.208130000000000000e+05,3.194010000000000000e+05,3.176650000000000000e+05,3.157840000000000000e+05,3.128850000000000000e+05,3.109320000000000000e+05,3.099900000000000000e+05,3.093560000000000000e+05,3.092160000000000000e+05,3.130500000000000000e+05,3.118660000000000000e+05,3.130751562500000000e+05,3.140050625000000000e+05,3.146853437500000000e+05,3.151449687500000000e+05,3.154112187500000000e+05,3.155104687500000000e+05,3.154570625000000000e+05,3.152523125000000000e+05,3.149231250000000000e+05,3.144975937500000000e+05,3.140473125000000000e+05,3.135342500000000000e+05,3.129854687500000000e+05,3.124236875000000000e+05,3.118517187500000000e+05,3.112674062500000000e+05,3.106696250000000000e+05,3.100562187500000000e+05,3.094250000000000000e+05,3.087739062500000000e+05,3.081006562500000000e+05,3.074030000000000000e+05,3.066788125000000000e+05,3.059244375000000000e+05,3.051307812500000000e+05,3.042875625000000000e+05,3.033842812500000000e+05,3.024115312500000000e+05,3.013599062500000000e+05,3.002228437500000000e+05,2.989939687500000000e+05,2.976671562500000000e+05,2.962358125000000000e+05,-5.011826753616333008e-02,-1.556873321533203125e-03,-1.710509066469967365e-03
